State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL
Andhra Pradesh,Nandyal,ELLURI. BHUPAL.,MALE,39,SC,IND,Camera,667,1,668
Andhra Pradesh,Nandyal,K.P. KAMBAGIRISWAMY.,MALE,40,GENERAL,IND,Apple,765,2,767
Andhra Pradesh,Nandyal,JESTADI SUDHAKAR,MALE,38,SC,IND,Tractor Chalata Kisan,4542,0,4542
Andhra Pradesh,Nandyal,I.V. PAKKIR REDDY,MALE,70,GENERAL,IND,Dish Antenna,3103,0,3103
Andhra Pradesh,Nandyal,POLURU GURUVAIAH,MALE,39,GENERAL,IND,Electric Pole,6099,0,6099
Andhra Pradesh,Nandyal,BHUMA KISHOR REDDY,MALE,35,GENERAL,IND,Battery Torch,4848,4,4852
Andhra Pradesh,Nandyal,B.C. RAMANATHA REDDY,MALE,54,GENERAL,IND,Fountain,2543,0,2543
Andhra Pradesh,Nandyal,Dr. LAKSHMI KANTHA REDDY CHITLA,MALE,34,GENERAL,IND,Black Board,1428,1,1429
Andhra Pradesh,Nandyal,VANGALA PARAMESWARA REDDY.,MALE,40,GENERAL,IND,SHIP,2380,2,2382
Andhra Pradesh,Nandyal,C. SURENDRA NATH REDDY,MALE,54,GENERAL,IND,Pineapple,1708,0,1708
Andhra Pradesh,Nandyal,NOTA,,,,NOTA,,9759,32,9791
Andhra Pradesh,Kurnool,AHMED ALI KHAN,MALE,42,GENERAL,INC,Hand,36411,89,36500
Andhra Pradesh,Kurnool,KOTLA JAYA SURYA PRAKASH REDDY,MALE,67,GENERAL,TDP,Bicycle,453071,3324,456395
Andhra Pradesh,Kurnool,Dr. PARTHASARATHI VALMIKI,MALE,48,GENERAL,BJP,Lotus,24177,241,24418
Andhra Pradesh,Kurnool,K. PRABHAKARA REDDY,MALE,58,GENERAL,CPIM,"Hammer, Sickle and Star",18964,101,19065
Andhra Pradesh,Kurnool,AYUSHMAN DOCTOR SANJEEV KUMAR,MALE,52,GENERAL,YSRCP,Ceiling Fan,603098,2364,605462
Andhra Pradesh,Kurnool,ABDUL WARIS,MALE,58,GENERAL,SDPI,Sewing Machine,7289,4,7293
Andhra Pradesh,Kurnool,KASULA RAJASEKHAR,MALE,46,GENERAL,PPOI,FLUTE,1228,3,1231
Andhra Pradesh,Kurnool,DANDU SESHU YADAV,MALE,39,GENERAL,SP,Helicopter,3280,2,3282
Andhra Pradesh,Kurnool,M. NAGANNA,MALE,66,SC,SUCI(C),Battery Torch,1283,2,1285
Andhra Pradesh,Kurnool,S.MD. SHAFATH,MALE,30,GENERAL,RRS,Gas Cylinder,1228,1,1229
Andhra Pradesh,Kurnool,G Sanjeeva Kumar,MALE,38,SC,SMFB,Crane,2105,2,2107
Andhra Pradesh,Kurnool,H. THOMAS,MALE,47,GENERAL,IND,COCONUT FARM,1499,7,1506
Andhra Pradesh,Kurnool,DEVARAPOGU MADDILETY,MALE,45,SC,IND,Man Blowing Turha,1701,1,1702
Andhra Pradesh,Kurnool,BALIJA. SHIVA KUMAR,MALE,40,GENERAL,IND,Swing,2751,0,2751
Andhra Pradesh,Kurnool,T. BEECHUPALLY,MALE,26,GENERAL,IND,Tractor Chalata Kisan,9807,0,9807
Andhra Pradesh,Kurnool,SRIHARI. P. V.,MALE,51,GENERAL,IND,COMPUTER,6574,3,6577
Andhra Pradesh,Kurnool,NOTA,,,,NOTA,,7691,26,7717
Andhra Pradesh,Anantapur,D.JAGADEESH,MALE,58,GENERAL,CPI,Ears of Corn And Sickle,20192,102,20294
Andhra Pradesh,Anantapur,TALARI RANGAIAH,MALE,48,GENERAL,YSRCP,Ceiling Fan,690901,4307,695208
Andhra Pradesh,Anantapur,J.C. PAVAN REDDY,MALE,45,GENERAL,TDP,Bicycle,550597,3183,553780
Andhra Pradesh,Anantapur,K.RAJIV REDDY,MALE,29,GENERAL,INC,Hand,29994,85,30079
Andhra Pradesh,Anantapur,HAMSA DEVINENI,FEMALE,33,GENERAL,BJP,Lotus,7440,164,7604
Andhra Pradesh,Anantapur,GADIDAMA RANGANAYAKULU,MALE,43,SC,VJNP,Ring,728,0,728
Andhra Pradesh,Anantapur,P.RADHA KRISHNA,MALE,40,GENERAL,RD,Latch,1219,1,1220
Andhra Pradesh,Anantapur,G. LALITHA,FEMALE,56,GENERAL,SUCI(C),Battery Torch,890,9,899
Andhra Pradesh,Anantapur,M.VENKATESULU,MALE,48,GENERAL,PPOI,FLUTE,1043,5,1048
Andhra Pradesh,Anantapur,S.V.P. YADAV,MALE,51,GENERAL,IND,Tractor Chalata Kisan,4398,0,4398
Andhra Pradesh,Anantapur,P. RANGAIAH,MALE,48,GENERAL,IND,Electric Pole,3580,8,3588
Andhra Pradesh,Anantapur,L. RANGAIAH,MALE,70,GENERAL,IND,Dish Antenna,1688,3,1691
Andhra Pradesh,Anantapur,VADDE KASINATH,MALE,28,GENERAL,IND,Gas Stove,2063,3,2066
Andhra Pradesh,Anantapur,SOMANATH DESHMUKH,MALE,50,GENERAL,IND,DIAMOND,3236,1,3237
Andhra Pradesh,Anantapur,NOTA,,,,NOTA,,16406,60,16466
Andhra Pradesh,Hindupur,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),MALE,41,GENERAL,INC,Hand,26973,183,27156
Andhra Pradesh,Hindupur,KURUVA GORANTLA MADHAV,MALE,50,GENERAL,YSRCP,Ceiling Fan,699739,6863,706602
Andhra Pradesh,Hindupur,KRISTAPPA . NIMMALA,MALE,63,GENERAL,TDP,Bicycle,561602,4252,565854
Andhra Pradesh,Hindupur,MITTA PARTHASARATHI,MALE,60,GENERAL,BJP,Lotus,13530,275,13805
Andhra Pradesh,Hindupur,Ram Mohan Singamneni,MALE,33,GENERAL,PPOI,FLUTE,1305,8,1313
Andhra Pradesh,Hindupur,S.R.Anjaneyulu,MALE,35,GENERAL,IND,Pan,1215,12,1227
Andhra Pradesh,Hindupur,GOGULA PULAKUNTA JAYANTH,MALE,61,GENERAL,IND,Battery Torch,1578,4,1582
Andhra Pradesh,Hindupur,Mugi Surya Prakash,MALE,63,GENERAL,IND,Ring,1315,1,1316
Andhra Pradesh,Hindupur,Ramamohan D.G.,MALE,51,GENERAL,IND,Apple,2230,1,2231
Andhra Pradesh,Hindupur,NOTA,,,,NOTA,,17356,72,17428
Andhra Pradesh,Kadapa,Y.S.Avinash Reddy,MALE,34,GENERAL,YSRCP,Ceiling Fan,777967,5532,783499
Andhra Pradesh,Kadapa,Adi Narayana Reddy Chadipirala,MALE,61,GENERAL,TDP,Bicycle,400142,2631,402773
Andhra Pradesh,Kadapa,Gundlakunta Sreeramulu,MALE,42,GENERAL,INC,Hand,8280,61,8341
Andhra Pradesh,Kadapa,Gujjula Eswaraiah,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,6152,90,6242
Andhra Pradesh,Kadapa,Sri Rama Chandra Singareddy,MALE,50,GENERAL,BJP,Lotus,3917,168,4085
Andhra Pradesh,Kadapa,Ameen Peeran,MALE,48,GENERAL,ANC,Gramophone,571,2,573
Andhra Pradesh,Kadapa,Putha Lakshmi Reddy,MALE,32,GENERAL,RDHP,Air Conditioner,365,3,368
Andhra Pradesh,Kadapa,Pedakala Varalakshmi,FEMALE,43,GENERAL,PPOI,FLUTE,705,11,716
Andhra Pradesh,Kadapa,C S N Reddy,MALE,53,GENERAL,NRCP,Scissors,445,1,446
Andhra Pradesh,Kadapa,Anna Siva Chandra Reddy,MALE,39,GENERAL,AYSRCP,Football Player,1398,24,1422
Andhra Pradesh,Kadapa,Gona Purushottam Reddy,MALE,40,GENERAL,IND,Road Roller,1131,3,1134
Andhra Pradesh,Kadapa,Jakku Chenna Krishna Reddy,MALE,44,GENERAL,IND,Black Board,578,1,579
Andhra Pradesh,Kadapa,Nyamatulla Shaik,MALE,31,GENERAL,IND,Apple,755,4,759
Andhra Pradesh,Kadapa,P. S. S. Reddy,MALE,54,GENERAL,IND,CALCULATOR,865,0,865
Andhra Pradesh,Kadapa,R. Venu Gopal,MALE,39,GENERAL,IND,Ring,1748,0,1748
Andhra Pradesh,Kadapa,NOTA,,,,NOTA,,14629,63,14692
Andhra Pradesh,Nellore,Adala Prabhakara Reddy,MALE,70,GENERAL,YSRCP,Ceiling Fan,677014,6816,683830
Andhra Pradesh,Nellore,Chandra Rajagopal,MALE,67,GENERAL,CPIM,"Hammer, Sickle and Star",18571,259,18830
Andhra Pradesh,Nellore,Chevuru Devakumar Reddy,MALE,61,GENERAL,INC,Hand,9973,48,10021
Andhra Pradesh,Nellore,Beeda Masthan Rao,MALE,60,GENERAL,TDP,Bicycle,529571,5688,535259
Andhra Pradesh,Nellore,Sannapureddy Suresh Reddy,MALE,58,GENERAL,BJP,Lotus,12278,235,12513
Andhra Pradesh,Nellore,Chinni Venkateswarlu,MALE,67,GENERAL,PPOI,FLUTE,836,5,841
Andhra Pradesh,Nellore,Shaik Mahaboob Basha (Mabu),MALE,35,GENERAL,RPI(A),Sewing Machine,1317,2,1319
Andhra Pradesh,Nellore,Kankanala Penchala Naidu,MALE,50,GENERAL,IND,SHIP,667,1,668
Andhra Pradesh,Nellore,Narasapuram Prasad,MALE,50,GENERAL,IND,Chappals,2397,2,2399
Andhra Pradesh,Nellore,Butti Nagaraju,MALE,49,SC,IND,Television,1089,12,1101
Andhra Pradesh,Nellore,Meda Malla Reddy,MALE,68,GENERAL,IND,Apple,597,1,598
Andhra Pradesh,Nellore,Sukapalli Naveen,MALE,33,GENERAL,IND,BELT,1014,0,1014
Andhra Pradesh,Nellore,Dr. S. Suresh Babu,MALE,42,GENERAL,IND,Cauliflower,1482,0,1482
Andhra Pradesh,Nellore,NOTA,,,,NOTA,,17128,33,17161
Andhra Pradesh,Tirupati,Chintamohan,MALE,64,SC,INC,Hand,23926,113,24039
Andhra Pradesh,Tirupati,Doctor Daggumati Sreehari Rao,MALE,52,SC,BSP,Elephant,20847,124,20971
Andhra Pradesh,Tirupati,Panabaka Lakshmi,FEMALE,60,SC,TDP,Bicycle,490605,3896,494501
Andhra Pradesh,Tirupati,Balli Durga Prasad Rao,MALE,63,SC,YSRCP,Ceiling Fan,717924,4953,722877
Andhra Pradesh,Tirupati,Bommi Srihari Rao,MALE,44,SC,BJP,Lotus,16001,124,16125
Andhra Pradesh,Tirupati,Karra Siva (Pyramid Siva),MALE,29,SC,PPOI,FLUTE,998,5,1003
Andhra Pradesh,Tirupati,"Neeruguttu Nagesh, M.A., Philosophy",MALE,32,SC,JPD,Toffees,912,1,913
Andhra Pradesh,Tirupati,Bokkam. Ramesh,MALE,43,SC,VCK,Stool,1194,1,1195
Andhra Pradesh,Tirupati,Viruvuru Sudhakar,MALE,36,SC,VJNP,Ring,995,3,998
Andhra Pradesh,Tirupati,M. Solomon,MALE,65,SC,ARPS,Mixee,1563,0,1563
Andhra Pradesh,Tirupati,Kattamanchi Prabhakar,MALE,50,SC,IND,Gas Cylinder,1430,0,1430
Andhra Pradesh,Tirupati,K.S. Munirathnam,MALE,65,SC,IND,Bat,2117,2,2119
Andhra Pradesh,Tirupati,NOTA,,,,NOTA,,25750,31,25781
Andhra Pradesh,Rajampet,P.V.MIDHUN REDDY,MALE,42,GENERAL,YSRCP,Ceiling Fan,695277,6934,702211
Andhra Pradesh,Rajampet,M.SHAJAHAN BASHA (JAHA),MALE,48,GENERAL,INC,Hand,20959,191,21150
Andhra Pradesh,Rajampet,D A SATHYA PRABHA,FEMALE,68,GENERAL,TDP,Bicycle,429710,4217,433927
Andhra Pradesh,Rajampet,ASADI. VENKATADRI,MALE,60,SC,RKSP,Telephone,3449,11,3460
Andhra Pradesh,Rajampet,KARIMULLA KHAN PATTAN,MALE,40,GENERAL,NavaP,Stethoscope,1132,3,1135
Andhra Pradesh,Rajampet,KHADER VALI SHAIK,MALE,35,GENERAL,IUML,Ladder,1555,2,1557
Andhra Pradesh,Rajampet,SYED MUKARRAM,MALE,42,GENERAL,JnP,Glass Tumbler,33833,153,33986
Andhra Pradesh,Rajampet,NARESH KUMAR POOJALA,MALE,25,GENERAL,IND,Laptop,1761,7,1768
Andhra Pradesh,Rajampet,PASUPULETI VENKATARAMANA ROYAL,MALE,42,GENERAL,IND,Cup & Saucer,3809,12,3821
Andhra Pradesh,Rajampet,NOTA,,,,NOTA,,21289,50,21339
Andhra Pradesh,Chittoor,CHEEMALA. RANGAPPA,MALE,60,SC,INC,Hand,24497,146,24643
Andhra Pradesh,Chittoor,JAYARAM DUGGANI,MALE,70,SC,BJP,Lotus,10137,359,10496
Andhra Pradesh,Chittoor,NARAMALLI SIVA PRASAD,MALE,67,SC,TDP,Bicycle,545374,4147,549521
Andhra Pradesh,Chittoor,C. PUNYAMURTHY,MALE,45,SC,BSP,Elephant,19952,110,20062
Andhra Pradesh,Chittoor,N. REDDEPPA,MALE,68,SC,YSRCP,Ceiling Fan,681325,5467,686792
Andhra Pradesh,Chittoor,PALLIPATTU. ABHINAV VISHNU,MALE,27,SC,MPP,Telephone,3441,4,3445
Andhra Pradesh,Chittoor,P. RAMACHANDRAN,MALE,42,SC,IND,Stool,1854,9,1863
Andhra Pradesh,Chittoor,A. HEMANTH,MALE,28,SC,IND,Air Conditioner,2089,5,2094
Andhra Pradesh,Chittoor,NOTA,,,,NOTA,,20503,53,20556
Arunachal Pradesh,ARUNACHAL WEST,KIREN RIJIJU,MALE,47,ST,BJP,Lotus,216494,9302,225796
Arunachal Pradesh,ARUNACHAL WEST,NABAM TUKI,MALE,51,ST,INC,Hand,49362,1591,50953
Arunachal Pradesh,ARUNACHAL WEST,SUBU KECHI,MALE,45,ST,PPA,Maize,4633,133,4766
Arunachal Pradesh,ARUNACHAL WEST,JARJUM ETE,FEMALE,56,ST,JD(S),A lady farmer carrying paddy on her head,41510,2410,43920
Arunachal Pradesh,ARUNACHAL WEST,JOMIN NYOKIR KARA,MALE,38,ST,AIFB,Lion,1879,42,1921
Arunachal Pradesh,ARUNACHAL WEST,KHYODA APIK,MALE,42,ST,NPEP,Book,26530,589,27119
Arunachal Pradesh,ARUNACHAL WEST,RUMAK JOMOH,MALE,32,ST,IND,Apple,1878,68,1946
Arunachal Pradesh,ARUNACHAL WEST,NOTA,,,,NOTA,,1837,52,1889
Arunachal Pradesh,ARUNACHAL EAST,Lowangcha Wanglat,MALE,69,ST,INC,Hand,80378,3557,83935
Arunachal Pradesh,ARUNACHAL EAST,Mongol Yomso,MALE,47,ST,PPA,Maize,22160,777,22937
Arunachal Pradesh,ARUNACHAL EAST,Tapir Gao,MALE,54,ST,BJP,Lotus,148567,5316,153883
Arunachal Pradesh,ARUNACHAL EAST,Bandey Mili,MALE,38,ST,JD(S),A lady farmer carrying paddy on her head,15304,654,15958
Arunachal Pradesh,ARUNACHAL EAST,C. C. Singpho,MALE,68,ST,IND,Helicopter,10955,538,11493
Arunachal Pradesh,ARUNACHAL EAST,NOTA,,,,NOTA,,5490,85,5575
Assam,Karimganj,KRIPANATH MALLAH,MALE,46,SC,BJP,Lotus,471946,1100,473046
Assam,Karimganj,CHANDAN DAS,MALE,27,SC,AITC,Flowers and Grass,4848,22,4870
Assam,Karimganj,RADHESHYAM BISWAS,MALE,66,SC,AIUDF,Lock and Key,434519,138,434657
Assam,Karimganj,SWARUP DAS,MALE,37,SC,INC,Hand,120293,159,120452
Assam,Karimganj,AJOY KUMAR SARKAR,MALE,64,SC,AIFB,Lion,1537,1,1538
Assam,Karimganj,NIKHIL RANJAN DAS,MALE,50,SC,HND,Water Tank,2518,1,2519
Assam,Karimganj,PROBASH CHANDRA SARKAR,MALE,47,SC,SUCI(C),Battery Torch,1165,1,1166
Assam,Karimganj,ANUPAM SINGHA,MALE,34,SC,IND,Pineapple,1057,12,1069
Assam,Karimganj,PARIKSHIT ROY,MALE,48,SC,IND,School Bag,2765,0,2765
Assam,Karimganj,RABINDRA CHANDRA DAS,MALE,52,SC,IND,Truck,1714,5,1719
Assam,Karimganj,RAJU DAS,MALE,43,SC,IND,Chappals,2107,4,2111
Assam,Karimganj,RAMNARAYAN SUKLABAIDYA,MALE,59,SC,IND,Helicopter,1795,0,1795
Assam,Karimganj,SATYAJIT DAS,MALE,35,SC,IND,Table,2986,2,2988
Assam,Karimganj,HARILAL RABIDAS,MALE,43,SC,IND,Auto- Rickshaw,2821,1,2822
Assam,Karimganj,NOTA,,,,NOTA,,6548,7,6555
Assam,Silchar,RAJDEEP ROY,MALE,48,GENERAL,BJP,Lotus,496235,3179,499414
Assam,Silchar,SUSHMITA DEV,FEMALE,46,GENERAL,INC,Hand,416233,1585,417818
Assam,Silchar,HITABRATA ROY,MALE,75,GENERAL,AITC,Flowers and Grass,3498,16,3514
Assam,Silchar,NAZIA YASMIN MAZUMDAR,FEMALE,38,GENERAL,NPEP,Book,5650,43,5693
Assam,Silchar,Badrul Islam Barbhuiya,MALE,44,GENERAL,AIFB,Lion,829,11,840
Assam,Silchar,Shyam Deo Kurmi,MALE,66,GENERAL,SUCI(C),Battery Torch,1081,14,1095
Assam,Silchar,Ashitava Dutta,MALE,44,GENERAL,IND,Laptop,808,5,813
Assam,Silchar,Ashutosh Bhattacharjee,MALE,42,GENERAL,IND,Pen Nib with Seven Rays,1503,4,1507
Assam,Silchar,Nazmul Haque Laskar,MALE,48,GENERAL,IND,DIAMOND,1816,4,1820
Assam,Silchar,Puran Lal Goala,MALE,29,GENERAL,IND,Cup & Saucer,1459,1,1460
Assam,Silchar,Mohendra Chandra Das,MALE,44,SC,IND,Auto- Rickshaw,1652,3,1655
Assam,Silchar,Shuvadip Datta,MALE,52,GENERAL,IND,Boat with Man and Sail,1532,3,1535
Assam,Silchar,Sabindra Das,MALE,38,SC,IND,SHIP,3981,4,3985
Assam,Silchar,NOTA,,,,NOTA,,8525,22,8547
Assam,Autonomous District,BIREN SINGH ENGTI,MALE,76,ST,INC,Hand,141344,346,141690
Assam,Autonomous District,HOREN SING BEY,MALE,49,ST,BJP,Lotus,380183,1133,381316
Assam,Autonomous District,LIENKHOCHON,MALE,39,ST,NPEP,Book,9920,117,10037
Assam,Autonomous District,HOLIRAM TERANG,MALE,61,ST,ASDC,Table,36840,75,36915
Assam,Autonomous District,JONES INGTI KATHAR,MALE,68,ST,IND,Battery Torch,39425,158,39583
Assam,Autonomous District,NOTA,,,,NOTA,,8160,34,8194
Assam,Dhubri,ABU TAHER BEPARI,MALE,52,GENERAL,INC,Hand,492086,420,492506
Assam,Dhubri,ZABED ISLAM,MALE,50,GENERAL,AGP,Elephant,398770,963,399733
Assam,Dhubri,NURUL ISLAM CHOUDHURY,MALE,67,GENERAL,AITC,Flowers and Grass,12865,30,12895
Assam,Dhubri,BADRUDDIN AJMAL,MALE,63,GENERAL,AIUDF,Lock and Key,718131,633,718764
Assam,Dhubri,ALAKESH ROY,MALE,39,GENERAL,HND,Water Tank,7717,63,7780
Assam,Dhubri,SURAT JAMAN MONDAL,MALE,64,GENERAL,SUCI(C),Battery Torch,4304,21,4325
Assam,Dhubri,ZOHIRUL ISLAM KHAN,MALE,35,GENERAL,PUJP,Violin,2846,13,2859
Assam,Dhubri,NRIPEN DAS,MALE,45,SC,BNJD,COCONUT FARM,1908,164,2072
Assam,Dhubri,MEHBUBAR RAHMAN,MALE,46,GENERAL,RPI(A),Auto- Rickshaw,4249,1,4250
Assam,Dhubri,SHAJAHAN SHEIKH,MALE,49,GENERAL,VPI,Gas Cylinder,5625,3,5628
Assam,Dhubri,ANAMIKA SARKAR,FEMALE,43,GENERAL,IND,Road Roller,5566,23,5589
Assam,Dhubri,UTTAM KUMAR RAY,MALE,36,GENERAL,IND,Helicopter,3290,31,3321
Assam,Dhubri,MIR HUSSAIN SARKAR,MALE,28,GENERAL,IND,CAN,4138,0,4138
Assam,Dhubri,RUKUNUR ZAMAN,MALE,41,GENERAL,IND,Punching Machine,4393,0,4393
Assam,Dhubri,SHUKUR ALI,MALE,25,GENERAL,IND,Cup & Saucer,7765,9,7774
Assam,Dhubri,NOTA,,,,NOTA,,8963,15,8978
Assam,Kokrajhar,Pramila Rani Brahma,FEMALE,69,ST,BOPF,Nangol,443410,3364,446774
Assam,Kokrajhar,Biraj Deka,MALE,26,ST,CPIM,"Hammer, Sickle and Star",27804,324,28128
Assam,Kokrajhar,Sabda Ram Rabha,MALE,50,ST,INC,Hand,146251,867,147118
Assam,Kokrajhar,Urkhao Gwra Brahma,MALE,56,ST,UPPL,Tractor Chalata Kisan,309736,2699,312435
Assam,Kokrajhar,Charan Iswary,MALE,39,ST,PUJP,Violin,9519,308,9827
Assam,Kokrajhar,Rajesh Narzary,MALE,45,ST,VPI,Gas Cylinder,13866,42,13908
Assam,Kokrajhar,Naba Kumar Sarania,MALE,50,ST,IND,Battery Torch,482556,2004,484560
Assam,Kokrajhar,Prasanjit Kumar Das,MALE,32,ST,IND,Helicopter,9822,137,9959
Assam,Kokrajhar,Ranjoy Kr. Brahma,MALE,30,ST,IND,SHIP,10733,55,10788
Assam,Kokrajhar,NOTA,,,,NOTA,,15867,121,15988
Assam,Barpeta,Abdul Khaleque,MALE,44,GENERAL,INC,Hand,643441,1732,645173
Assam,Barpeta,Ashahak Ali Dewan,MALE,65,GENERAL,AITC,Flowers and Grass,20405,61,20466
Assam,Barpeta,Kumar Deepak Das,MALE,66,GENERAL,AGP,Elephant,501319,3547,504866
Assam,Barpeta,Rafiqul Islam,MALE,44,GENERAL,AIUDF,Lock and Key,248360,307,248667
Assam,Barpeta,Aroon Barooa,MALE,62,GENERAL,PUJP,Violin,3424,194,3618
Assam,Barpeta,Chitralekha Das,FEMALE,64,GENERAL,SUCI(C),Battery Torch,2322,60,2382
Assam,Barpeta,Saniara Parbin,FEMALE,29,GENERAL,VPI,Gas Cylinder,3391,46,3437
Assam,Barpeta,Pranabjyoti Das Rajbonshi,MALE,45,GENERAL,NPEP,Book,2390,72,2462
Assam,Barpeta,Bhadreswar Barman,MALE,45,GENERAL,NRCong,Boat with Man and Sail,2164,50,2214
Assam,Barpeta,Matiar Rahman,MALE,35,GENERAL,TNRMPI,Gas Stove,3970,3,3973
Assam,Barpeta,Rejaul Karim,MALE,36,GENERAL,RPI(A),Sewing Machine,3345,5,3350
Assam,Barpeta,Santanu Mukherjee,MALE,44,GENERAL,BGanP,Pot,5279,129,5408
Assam,Barpeta,Arfan Ali,MALE,37,GENERAL,IND,COCONUT FARM,2780,19,2799
Assam,Barpeta,NOTA,,,,NOTA,,9648,86,9734
Assam,Gauhati,QUEEN OJA,FEMALE,67,GENERAL,BJP,Lotus,1007156,1780,1008936
Assam,Gauhati,BOBBEETA SHARMA,FEMALE,52,GENERAL,INC,Hand,662776,554,663330
Assam,Gauhati,MANOJ SHARMA,MALE,45,GENERAL,AITC,Flowers and Grass,10135,6,10141
Assam,Gauhati,AVIJIT CHAKRABORTY,MALE,49,GENERAL,BGanP,Pot,2335,16,2351
Assam,Gauhati,SADEK ALI,MALE,48,GENERAL,RPI(A),Television,3645,5,3650
Assam,Gauhati,PANKAJ DAS,MALE,48,GENERAL,SwaBP,Pen Nib with Seven Rays,4102,8,4110
Assam,Gauhati,PARTHA PRATIM BARUAH,MALE,30,GENERAL,VPI,Gas Cylinder,2587,3,2590
Assam,Gauhati,MAMONI SARMA,FEMALE,55,GENERAL,PUJP,Violin,2451,5,2456
Assam,Gauhati,RAJIB KAKATI,MALE,46,GENERAL,HND,Water Tank,2119,3,2122
Assam,Gauhati,RATUL KUMAR CHOUDHURY,MALE,47,GENERAL,SP,Helicopter,2378,5,2383
Assam,Gauhati,RUBI NEOG,FEMALE,40,GENERAL,NRCong,Boat with Man and Sail,2050,14,2064
Assam,Gauhati,ALIMUDDIN AHMED,MALE,47,GENERAL,IND,Sewing Machine,2833,3,2836
Assam,Gauhati,UPAMANYU HAZARIKA,MALE,53,GENERAL,IND,Auto- Rickshaw,21114,79,21193
Assam,Gauhati,UTPAL BORGOHAIN,MALE,52,GENERAL,IND,SHIP,2748,5,2753
Assam,Gauhati,JUNMONI DEVI KHAUND,FEMALE,43,GENERAL,IND,Football Player,5479,4,5483
Assam,Gauhati,FARUK AHMED BHUYAN,MALE,40,GENERAL,IND,Cup & Saucer,9043,1,9044
Assam,Gauhati,SHANKHA SINHA,MALE,46,GENERAL,IND,Tractor Chalata Kisan,7847,2,7849
Assam,Gauhati,NOTA,,,,NOTA,,10442,24,10466
Assam,Mangaldoi,DILIP SAIKIA,MALE,45,GENERAL,BJP,Lotus,732740,2729,735469
Assam,Mangaldoi,BHUBANESWAR KALITA,MALE,67,GENERAL,INC,Hand,595845,1079,596924
Assam,Mangaldoi,SUDHENDU MOHAN TALUKDAR,MALE,43,GENERAL,AITC,Flowers and Grass,10619,21,10640
Assam,Mangaldoi,AINUL HAQUE,MALE,36,GENERAL,AJM,Cup & Saucer,4242,7,4249
Assam,Mangaldoi,GANDHESHWAR MOCHAHARI,MALE,47,ST,VPI,Gas Cylinder,11212,33,11245
Assam,Mangaldoi,BIREN BASAK,MALE,44,GENERAL,BGanP,Pot,2520,4,2524
Assam,Mangaldoi,MANI RAM BASUMATARY,MALE,41,ST,HND,Water Tank,3831,67,3898
Assam,Mangaldoi,SWARNALATA CHALIHA,FEMALE,44,GENERAL,SUCI(C),Battery Torch,3819,10,3829
Assam,Mangaldoi,KAZI NEKIB AHMED,MALE,60,GENERAL,IND,Laptop,7131,4,7135
Assam,Mangaldoi,JAYANTA KUMAR KALITA,MALE,41,GENERAL,IND,Helmet,7799,7,7806
Assam,Mangaldoi,PRODEEP KUMAR DAIMARY,MALE,55,ST,IND,Tractor Chalata Kisan,103402,468,103870
Assam,Mangaldoi,NOTA,,,,NOTA,,18495,23,18518
Assam,Tezpur,PALLAB LOCHAN DAS,MALE,41,GENERAL,BJP,Lotus,681437,2729,684166
Assam,Tezpur,M.G.V.K. BHANU,MALE,60,GENERAL,INC,Hand,440461,864,441325
Assam,Tezpur,MAHENDRA BHUYAN,MALE,67,GENERAL,NCP,Clock,6398,85,6483
Assam,Tezpur,MAHENDRA ORANG,MALE,41,GENERAL,VPI,Gas Cylinder,7950,16,7966
Assam,Tezpur,RAM BAHADUR SUNAR,MALE,50,GENERAL,NPEP,Book,5776,104,5880
Assam,Tezpur,ZIABUR RAHMAN KHAN,MALE,36,GENERAL,IND,Pressure Cooker,5099,5,5104
Assam,Tezpur,BIJOY KUMAR TIRU,MALE,68,GENERAL,IND,Cup & Saucer,23626,20,23646
Assam,Tezpur,NOTA,,,,NOTA,,15588,38,15626
Assam,Nowgong,Pradyut Bordoloi,MALE,59,GENERAL,INC,Hand,738881,843,739724
Assam,Nowgong,Sri Rupak Sharma,MALE,46,GENERAL,BJP,Lotus,720727,2245,722972
Assam,Nowgong,Sahadeb Das,MALE,54,SC,AITC,Flowers and Grass,5860,15,5875
Assam,Nowgong,Azgor Ali,MALE,38,GENERAL,PUJP,Violin,3650,5,3655
Assam,Nowgong,Saiful Islam Choudhury,MALE,52,GENERAL,AJM,Cup & Saucer,3418,3,3421
Assam,Nowgong,Sukanta Mazumdar,MALE,36,SC,BGanP,Pot,2745,11,2756
Assam,Nowgong,Zakir Hussain,MALE,43,GENERAL,IND,Gas Cylinder,4311,4,4315
Assam,Nowgong,NOTA,,,,NOTA,,10737,20,10757
Assam,Kaliabor,Gaurav Gogoi,MALE,36,GENERAL,INC,Hand,785014,1078,786092
Assam,Kaliabor,Moni Madhab Mahanta,MALE,41,GENERAL,AGP,Elephant,574456,1642,576098
Assam,Kaliabor,Abdul Aziz,MALE,60,GENERAL,NPEP,Book,9880,23,9903
Assam,Kaliabor,Shree Diganta Kumar Saikia,MALE,48,GENERAL,HND,Water Tank,5650,62,5712
